"Area Name-Legal/Statistical Area Description"	"Qualifying Name"	"FIPS"	"Summary Level"	"Geographic Component"	"State (Census)"	"State (FIPS)"	"County"	"County Size Code"	"County Subdivision (FIPS)"	"Census Tract"	"Families"	"Income in 1999 below poverty level"	"Income in 1999 below poverty level: Married Couple Family: With Related Child Living Bellow Poverty Level"	"Income in 1999 below poverty level: Married Couple Family: No related children under 18 years"	"Income in 1999 below poverty level: Male householder, no wife present"	"Income in 1999 below poverty level: Male householder, no wife present: With related children under 18 years"	"Income in 1999 below poverty level: Male householder, no wife present: No related children under 18 years"	"Income in 1999 below poverty level: Female householder, no husband present"	"Income in 1999 below poverty level: Female householder, no husband present: With related children under 18 years"	"Income in 1999 below poverty level: Female householder, no husband present: No related children under 18 years"	"Income in 1999 at or above poverty level"	"% Income in 1999 below poverty level"	"% Income in 1999 below poverty level: Married Couple Family: With Related Child Living Bellow Poverty Level"	"% Income in 1999 below poverty level: Married Couple Family: No related children under 18 years"	"% Income in 1999 below poverty level: Male householder, no wife present"	"% Income in 1999 below poverty level: Male householder, no wife present: With related children under 18 years"	"% Income in 1999 below poverty level: Male householder, no wife present: No related children under 18 years"	"% Income in 1999 below poverty level: Female householder, no husband present"	"% Income in 1999 below poverty level: Female householder, no husband present: With related children under 18 years"	"% Income in 1999 below poverty level: Female householder, no husband present: No related children under 18 years"	"% Income in 1999 at or above poverty level"	"Total"	"Total: Same house in 1995"	"Total: Different house in 1995"	"Total: Different house in 1995: In United States in 1995"	"Total: Different house in 1995: In United States in 1995: Same county"	"Total: Different house in 1995: In United States in 1995: Different county"	"Total: Different house in 1995: In United States in 1995: Different county: Same state"	"Total: Different house in 1995: In United States in 1995: Different county: Different state"	"Total: Different house in 1995: In United States in 1995: Different county: Different state: Northeast"	"Total: Different house in 1995: In United States in 1995: Different county: Different state: Midwest"	"Total: Different house in 1995: In United States in 1995: Different county: Different state: South"	"Total: Different house in 1995: In United States in 1995: Different county: Different state: West"	"Total: Different house in 1995: In Puerto Rico in 1995"	"Total: Different house in 1995: In Puerto Rico in 1995: Same municipio"	"Total: Different house in 1995: In Puerto Rico in 1995: Different municipio"	"Total: Different house in 1995: Elsewhere in 1995"	"Total: Different house in 1995: Elsewhere in 1995: U.S. Island Areas"	"Total: Different house in 1995: Elsewhere in 1995: Foreign country or at sea"	"% Total: Same house in 1995"	"% Total: Different house in 1995"	"% Total: Different house in 1995: In United States in 1995"	"% Total: Different house in 1995: In United States in 1995: Same county"	"% Total: Different house in 1995: In United States in 1995: Different county"	"% Total: Different house in 1995: In United States in 1995: Different county: Same state"	"% Total: Different house in 1995: In United States in 1995: Different county: Different state"	"% Total: Different house in 1995: In United States in 1995: Different county: Different state: Northeast"	"% Total: Different house in 1995: In United States in 1995: Different county: Different state: Midwest"	"% Total: Different house in 1995: In United States in 1995: Different county: Different state: South"	"% Total: Different house in 1995: In United States in 1995: Different county: Different state: West"	"% Total: Different house in 1995: In Puerto Rico in 1995"	"% Total: Different house in 1995: In Puerto Rico in 1995: Same municipio"	"% Total: Different house in 1995: In Puerto Rico in 1995: Different municipio"	"% Total: Different house in 1995: Elsewhere in 1995"	"% Total: Different house in 1995: Elsewhere in 1995: U.S. Island Areas"	"% Total: Different house in 1995: Elsewhere in 1995: Foreign country or at sea"	"Occupied housing units"	"Occupied housing units: Owner occupied"	"Occupied housing units: Owner occupied: Moved in 1999 to March 2000"	"Occupied housing units: Owner occupied: Moved in 1995 to 1998"	"Occupied housing units: Owner occupied: Moved in 1990 to 1994"	"Occupied housing units: Owner occupied: Moved in 1980 to 1989"	"Occupied housing units: Owner occupied: Moved in 1970 to 1979"	"Occupied housing units: Owner occupied: Moved in 1969 or earlier"	"Occupied housing units: Renter occupied"	"Occupied housing units: Renter occupied: Moved in 1999 to March 2000"	"Occupied housing units: Renter occupied: Moved in 1995 to 1998"	"Occupied housing units: Renter occupied: Moved in 1990 to 1994"	"Occupied housing units: Renter occupied: Moved in 1980 to 1989"	"Occupied housing units: Renter occupied: Moved in 1970 to 1979"	"Occupied housing units: Renter occupied: Moved in 1969 or earlier"	"% Occupied housing units: Owner occupied"	"% Occupied housing units: Owner occupied: Moved in 1999 to March 2000"	"% Occupied housing units: Owner occupied: Moved in 1995 to 1998"	"% Occupied housing units: Owner occupied: Moved in 1990 to 1994"	"% Occupied housing units: Owner occupied: Moved in 1980 to 1989"	"% Occupied housing units: Owner occupied: Moved in 1970 to 1979"	"% Occupied housing units: Owner occupied: Moved in 1969 or earlier"	"% Occupied housing units: Renter occupied"	"% Occupied housing units: Renter occupied: Moved in 1999 to March 2000"	"% Occupied housing units: Renter occupied: Moved in 1995 to 1998"	"% Occupied housing units: Renter occupied: Moved in 1990 to 1994"	"% Occupied housing units: Renter occupied: Moved in 1980 to 1989"	"% Occupied housing units: Renter occupied: Moved in 1970 to 1979"	"% Occupied housing units: Renter occupied: Moved in 1969 or earlier"
"Census Tract 610"	"Census Tract 610, Suffolk County, Massachusetts"	"25025061000"	"140"	"00"	"14"	"25"	"025"	"20"	""	"061000"	742	383	67	18	25	16	9	273	246	27	359	51.62	9.03	2.43	3.37	2.16	1.21	36.79	33.15	3.64	48.38	2768	1544	1224	996	728	268	156	112	57	8	44	3	5	0	0	223	0	223	55.78	44.22	35.98	26.3	9.68	5.64	4.05	2.06	0.29	1.59	0.11	0.18	0	0	8.06	0	8.06	1327	218	44	41	33	23	23	54	1109	201	451	180	176	11	90	16.43	3.32	3.09	2.49	1.73	1.73	4.07	83.57	15.15	33.99	13.56	13.26	0.83	6.78
"Census Tract 611"	"Census Tract 611, Suffolk County, Massachusetts"	"25025061100"	"140"	"00"	"14"	"25"	"025"	"20"	""	"061100"	482	244	14	16	6	6	0	208	194	14	238	50.62	2.9	3.32	1.24	1.24	0	43.15	40.25	2.9	49.38	1772	900	872	657	544	113	70	43	30	13	0	0	38	0	0	177	0	177	50.79	49.21	37.08	30.7	6.38	3.95	2.43	1.69	0.73	0	0	2.14	0	0	9.99	0	9.99	945	14	0	14	0	0	0	0	931	258	250	164	123	60	76	1.48	0	1.48	0	0	0	0	98.52	27.3	26.46	17.35	13.02	6.35	8.04
"Census Tract 612"	"Census Tract 612, Suffolk County, Massachusetts"	"25025061200"	"140"	"00"	"14"	"25"	"025"	"20"	""	"061200"	413	53	16	14	11	5	6	12	12	0	360	12.83	3.87	3.39	2.66	1.21	1.45	2.91	2.91	0	87.17	1899	1054	845	722	309	413	197	216	120	25	10	61	0	0	0	123	0	123	55.5	44.5	38.02	16.27	21.75	10.37	11.37	6.32	1.32	0.53	3.21	0	0	0	6.48	0	6.48	962	325	56	69	52	74	11	63	637	207	180	105	57	36	52	33.78	5.82	7.17	5.41	7.69	1.14	6.55	66.22	21.52	18.71	10.91	5.93	3.74	5.41
"Census Tract 701"	"Census Tract 701, Suffolk County, Massachusetts"	"25025070100"	"140"	"00"	"14"	"25"	"025"	"20"	""	"070100"	438	89	14	44	8	0	8	23	0	23	349	20.32	3.2	10.05	1.83	0	1.83	5.25	0	5.25	79.68	3232	1124	2108	1646	686	960	376	584	149	39	216	180	35	0	0	427	0	427	34.78	65.22	50.93	21.23	29.7	11.63	18.07	4.61	1.21	6.68	5.57	1.08	0	0	13.21	0	13.21	1451	372	41	132	29	108	36	26	1079	359	290	168	197	65	0	25.64	2.83	9.1	2	7.44	2.48	1.79	74.36	24.74	19.99	11.58	13.58	4.48	0
"Census Tract 702"	"Census Tract 702, Suffolk County, Massachusetts"	"25025070200"	"140"	"00"	"14"	"25"	"025"	"20"	""	"070200"	757	247	93	121	12	0	12	21	10	11	510	32.63	12.29	15.98	1.59	0	1.59	2.77	1.32	1.45	67.37	3964	2358	1606	1346	419	927	306	621	429	11	90	91	0	0	0	260	0	260	59.49	40.51	33.96	10.57	23.39	7.72	15.67	10.82	0.28	2.27	2.3	0	0	0	6.56	0	6.56	1379	44	0	0	13	0	15	16	1335	195	417	263	255	168	37	3.19	0	0	0.94	0	1.09	1.16	96.81	14.14	30.24	19.07	18.49	12.18	2.68
"Census Tract 703"	"Census Tract 703, Suffolk County, Massachusetts"	"25025070300"	"140"	"00"	"14"	"25"	"025"	"20"	""	"070300"	483	32	7	25	0	0	0	0	0	0	451	6.63	1.45	5.18	0	0	0	0	0	0	93.37	3482	1376	2106	1917	631	1286	416	870	427	77	239	127	24	0	0	165	0	165	39.52	60.48	55.05	18.12	36.93	11.95	24.99	12.26	2.21	6.86	3.65	0.69	0	0	4.74	0	4.74	2150	874	202	358	160	46	69	39	1276	445	539	126	147	19	0	40.65	9.4	16.65	7.44	2.14	3.21	1.81	59.35	20.7	25.07	5.86	6.84	0.88	0
"Census Tract 704"	"Census Tract 704, Suffolk County, Massachusetts"	"25025070400"	"140"	"00"	"14"	"25"	"025"	"20"	""	"070400"	411	142	53	32	16	16	0	41	41	0	269	34.55	12.9	7.79	3.89	3.89	0	9.98	9.98	0	65.45	1750	1161	589	537	420	117	89	28	20	0	8	0	0	0	0	52	0	52	66.34	33.66	30.69	24	6.69	5.09	1.6	1.14	0	0.46	0	0	0	0	2.97	0	2.97	632	7	7	0	0	0	0	0	625	84	98	210	124	60	49	1.11	1.11	0	0	0	0	0	98.89	13.29	15.51	33.23	19.62	9.49	7.75
"Census Tract 705"	"Census Tract 705, Suffolk County, Massachusetts"	"25025070500"	"140"	"00"	"14"	"25"	"025"	"20"	""	"070500"	979	270	43	34	6	6	0	187	132	55	709	27.58	4.39	3.47	0.61	0.61	0	19.1	13.48	5.62	72.42	5191	2600	2591	2299	978	1321	633	688	415	29	126	118	0	0	0	292	0	292	50.09	49.91	44.29	18.84	25.45	12.19	13.25	7.99	0.56	2.43	2.27	0	0	0	5.63	0	5.63	2764	844	128	393	105	82	80	56	1920	524	691	258	351	87	9	30.54	4.63	14.22	3.8	2.97	2.89	2.03	69.46	18.96	25	9.33	12.7	3.15	0.33
"Census Tract 706"	"Census Tract 706, Suffolk County, Massachusetts"	"25025070600"	"140"	"00"	"14"	"25"	"025"	"20"	""	"070600"	369	27	0	9	0	0	0	18	18	0	342	7.32	0	2.44	0	0	0	4.88	4.88	0	92.68	2154	904	1250	1133	384	749	300	449	207	36	86	120	0	0	0	117	0	117	41.97	58.03	52.6	17.83	34.77	13.93	20.84	9.61	1.67	3.99	5.57	0	0	0	5.43	0	5.43	1275	638	118	234	63	124	74	25	637	295	208	61	39	22	12	50.04	9.25	18.35	4.94	9.73	5.8	1.96	49.96	23.14	16.31	4.78	3.06	1.73	0.94
"Census Tract 707"	"Census Tract 707, Suffolk County, Massachusetts"	"25025070700"	"140"	"00"	"14"	"25"	"025"	"20"	""	"070700"	412	44	3	0	0	0	0	41	41	0	368	10.68	0.73	0	0	0	0	9.95	9.95	0	89.32	2158	1088	1070	968	412	556	283	273	82	45	112	34	0	0	0	102	7	95	50.42	49.58	44.86	19.09	25.76	13.11	12.65	3.8	2.09	5.19	1.58	0	0	0	4.73	0.32	4.4	1171	394	77	152	83	45	17	20	777	152	325	127	107	59	7	33.65	6.58	12.98	7.09	3.84	1.45	1.71	66.35	12.98	27.75	10.85	9.14	5.04	0.6
"Census Tract 708"	"Census Tract 708, Suffolk County, Massachusetts"	"25025070800"	"140"	"00"	"14"	"25"	"025"	"20"	""	"070800"	511	39	6	0	0	0	0	33	25	8	472	7.63	1.17	0	0	0	0	6.46	4.89	1.57	92.37	3488	1141	2347	2126	862	1264	429	835	507	73	164	91	0	0	0	221	0	221	32.71	67.29	60.95	24.71	36.24	12.3	23.94	14.54	2.09	4.7	2.61	0	0	0	6.34	0	6.34	2065	560	128	222	92	45	29	44	1505	536	531	167	130	104	37	27.12	6.2	10.75	4.46	2.18	1.4	2.13	72.88	25.96	25.71	8.09	6.3	5.04	1.79
"Census Tract 709"	"Census Tract 709, Suffolk County, Massachusetts"	"25025070900"	"140"	"00"	"14"	"25"	"025"	"20"	""	"070900"	450	118	18	0	13	7	6	87	75	12	332	26.22	4	0	2.89	1.56	1.33	19.33	16.67	2.67	73.78	2774	1028	1746	1521	717	804	348	456	197	104	99	56	18	0	0	207	0	207	37.06	62.94	54.83	25.85	28.98	12.55	16.44	7.1	3.75	3.57	2.02	0.65	0	0	7.46	0	7.46	1533	396	77	170	73	18	58	0	1137	339	492	159	114	33	0	25.83	5.02	11.09	4.76	1.17	3.78	0	74.17	22.11	32.09	10.37	7.44	2.15	0
"Census Tract 711"	"Census Tract 711, Suffolk County, Massachusetts"	"25025071100"	"140"	"00"	"14"	"25"	"025"	"20"	""	"071100"	381	72	7	17	8	0	8	40	15	25	309	18.9	1.84	4.46	2.1	0	2.1	10.5	3.94	6.56	81.1	3014	875	2139	1955	861	1094	421	673	270	121	86	196	7	0	0	177	0	177	29.03	70.97	64.86	28.57	36.3	13.97	22.33	8.96	4.01	2.85	6.5	0.23	0	0	5.87	0	5.87	1733	295	84	106	30	48	21	6	1438	473	657	132	113	49	14	17.02	4.85	6.12	1.73	2.77	1.21	0.35	82.98	27.29	37.91	7.62	6.52	2.83	0.81
"Census Tract 712"	"Census Tract 712, Suffolk County, Massachusetts"	"25025071200"	"140"	"00"	"14"	"25"	"025"	"20"	""	"071200"	183	65	13	18	0	0	0	34	28	6	118	35.52	7.1	9.84	0	0	0	18.58	15.3	3.28	64.48	1275	430	845	778	496	282	152	130	50	0	61	19	24	0	0	43	7	36	33.73	66.27	61.02	38.9	22.12	11.92	10.2	3.92	0	4.78	1.49	1.88	0	0	3.37	0.55	2.82	454	87	68	0	4	9	6	0	367	57	199	38	55	11	7	19.16	14.98	0	0.88	1.98	1.32	0	80.84	12.56	43.83	8.37	12.11	2.42	1.54
"Census Tract 801"	"Census Tract 801, Suffolk County, Massachusetts"	"25025080100"	"140"	"00"	"14"	"25"	"025"	"20"	""	"080100"	421	124	11	8	15	9	6	90	59	31	297	29.45	2.61	1.9	3.56	2.14	1.43	21.38	14.01	7.36	70.55	3259	1700	1559	1274	924	350	245	105	89	0	16	0	125	0	0	160	30	130	52.16	47.84	39.09	28.35	10.74	7.52	3.22	2.73	0	0.49	0	3.84	0	0	4.91	0.92	3.99	609	164	24	8	4	40	51	37	445	104	149	68	67	36	21	26.93	3.94	1.31	0.66	6.57	8.37	6.08	73.07	17.08	24.47	11.17	11	5.91	3.45
"Census Tract 803"	"Census Tract 803, Suffolk County, Massachusetts"	"25025080300"	"140"	"00"	"14"	"25"	"025"	"20"	""	"080300"	397	108	12	15	22	0	22	59	59	0	289	27.2	3.02	3.78	5.54	0	5.54	14.86	14.86	0	72.8	1412	787	625	520	422	98	61	37	24	0	0	13	0	0	0	105	0	105	55.74	44.26	36.83	29.89	6.94	4.32	2.62	1.7	0	0	0.92	0	0	0	7.44	0	7.44	596	110	8	49	26	7	0	20	486	178	150	85	45	21	7	18.46	1.34	8.22	4.36	1.17	0	3.36	81.54	29.87	25.17	14.26	7.55	3.52	1.17
"Census Tract 804"	"Census Tract 804, Suffolk County, Massachusetts"	"25025080400"	"140"	"00"	"14"	"25"	"025"	"20"	""	"080400"	184	47	0	0	0	0	0	47	34	13	137	25.54	0	0	0	0	0	25.54	18.48	7.07	74.46	754	270	484	463	387	76	38	38	31	7	0	0	0	0	0	21	0	21	35.81	64.19	61.41	51.33	10.08	5.04	5.04	4.11	0.93	0	0	0	0	0	2.79	0	2.79	235	10	0	0	10	0	0	0	225	105	86	14	15	0	5	4.26	0	0	4.26	0	0	0	95.74	44.68	36.6	5.96	6.38	0	2.13
"Census Tract 805"	"Census Tract 805, Suffolk County, Massachusetts"	"25025080500"	"140"	"00"	"14"	"25"	"025"	"20"	""	"080500"	955	377	68	24	38	9	29	247	238	9	578	39.48	7.12	2.51	3.98	0.94	3.04	25.86	24.92	0.94	60.52	3422	2012	1410	1356	1150	206	66	140	66	32	31	11	0	0	0	54	0	54	58.8	41.2	39.63	33.61	6.02	1.93	4.09	1.93	0.94	0.91	0.32	0	0	0	1.58	0	1.58	1667	106	8	64	0	25	0	9	1561	303	493	377	225	135	28	6.36	0.48	3.84	0	1.5	0	0.54	93.64	18.18	29.57	22.62	13.5	8.1	1.68
"Census Tract 806"	"Census Tract 806, Suffolk County, Massachusetts"	"25025080600"	"140"	"00"	"14"	"25"	"025"	"20"	""	"080600"	402	139	8	20	18	8	10	93	66	27	263	34.58	1.99	4.98	4.48	1.99	2.49	23.13	16.42	6.72	65.42	2235	1092	1143	919	551	368	165	203	111	12	60	20	18	0	0	206	0	206	48.86	51.14	41.12	24.65	16.47	7.38	9.08	4.97	0.54	2.68	0.89	0.81	0	0	9.22	0	9.22	948	51	0	26	8	8	9	0	897	180	388	86	198	23	22	5.38	0	2.74	0.84	0.84	0.95	0	94.62	18.99	40.93	9.07	20.89	2.43	2.32
"Census Tract 808"	"Census Tract 808, Suffolk County, Massachusetts"	"25025080800"	"140"	"00"	"14"	"25"	"025"	"20"	""	"080800"	212	57	17	16	0	0	0	24	24	0	155	26.89	8.02	7.55	0	0	0	11.32	11.32	0	73.11	887	342	545	415	275	140	31	109	84	20	0	5	4	0	0	126	0	126	38.56	61.44	46.79	31	15.78	3.49	12.29	9.47	2.25	0	0.56	0.45	0	0	14.21	0	14.21	431	0	0	0	0	0	0	0	431	281	58	29	43	6	14	0	0	0	0	0	0	0	100	65.2	13.46	6.73	9.98	1.39	3.25
"Census Tract 809"	"Census Tract 809, Suffolk County, Massachusetts"	"25025080900"	"140"	"00"	"14"	"25"	"025"	"20"	""	"080900"	418	120	20	0	6	6	0	94	70	24	298	28.71	4.78	0	1.44	1.44	0	22.49	16.75	5.74	71.29	3485	1218	2267	1807	673	1134	391	743	431	31	103	178	17	0	0	443	0	443	34.95	65.05	51.85	19.31	32.54	11.22	21.32	12.37	0.89	2.96	5.11	0.49	0	0	12.71	0	12.71	1508	168	9	32	9	22	52	44	1340	454	551	131	122	52	30	11.14	0.6	2.12	0.6	1.46	3.45	2.92	88.86	30.11	36.54	8.69	8.09	3.45	1.99
"Census Tract 810"	"Census Tract 810, Suffolk County, Massachusetts"	"25025081000"	"140"	"00"	"14"	"25"	"025"	"20"	""	"081000"	936	258	58	48	13	13	0	139	112	27	678	27.56	6.2	5.13	1.39	1.39	0	14.85	11.97	2.88	72.44	4790	1891	2899	2447	1229	1218	426	792	471	100	116	105	5	0	0	447	0	447	39.48	60.52	51.09	25.66	25.43	8.89	16.53	9.83	2.09	2.42	2.19	0.1	0	0	9.33	0	9.33	2251	186	9	75	35	51	0	16	2065	520	702	377	296	127	43	8.26	0.4	3.33	1.55	2.27	0	0.71	91.74	23.1	31.19	16.75	13.15	5.64	1.91
"Census Tract 811"	"Census Tract 811, Suffolk County, Massachusetts"	"25025081100"	"140"	"00"	"14"	"25"	"025"	"20"	""	"081100"	528	46	6	0	11	11	0	29	18	11	482	8.71	1.14	0	2.08	2.08	0	5.49	3.41	2.08	91.29	3584	1595	1989	1777	786	991	420	571	340	68	102	61	18	0	0	194	0	194	44.5	55.5	49.58	21.93	27.65	11.72	15.93	9.49	1.9	2.85	1.7	0.5	0	0	5.41	0	5.41	1427	355	52	91	70	101	6	35	1072	362	492	97	102	19	0	24.88	3.64	6.38	4.91	7.08	0.42	2.45	75.12	25.37	34.48	6.8	7.15	1.33	0
"Census Tract 812"	"Census Tract 812, Suffolk County, Massachusetts"	"25025081200"	"140"	"00"	"14"	"25"	"025"	"20"	""	"081200"	722	275	22	8	14	3	11	231	209	22	447	38.09	3.05	1.11	1.94	0.42	1.52	31.99	28.95	3.05	61.91	2754	1746	1008	854	694	160	46	114	78	0	11	25	90	0	0	64	0	64	63.4	36.6	31.01	25.2	5.81	1.67	4.14	2.83	0	0.4	0.91	3.27	0	0	2.32	0	2.32	938	139	16	40	12	20	39	12	799	126	301	192	98	51	31	14.82	1.71	4.26	1.28	2.13	4.16	1.28	85.18	13.43	32.09	20.47	10.45	5.44	3.3
"Census Tract 813"	"Census Tract 813, Suffolk County, Massachusetts"	"25025081300"	"140"	"00"	"14"	"25"	"025"	"20"	""	"081300"	914	253	7	32	7	7	0	207	186	21	661	27.68	0.77	3.5	0.77	0.77	0	22.65	20.35	2.3	72.32	3851	2193	1658	1359	1022	337	126	211	158	12	6	35	91	0	0	208	7	201	56.95	43.05	35.29	26.54	8.75	3.27	5.48	4.1	0.31	0.16	0.91	2.36	0	0	5.4	0.18	5.22	1596	161	24	25	0	33	41	38	1435	221	506	312	240	60	96	10.09	1.5	1.57	0	2.07	2.57	2.38	89.91	13.85	31.7	19.55	15.04	3.76	6.02
"Census Tract 814"	"Census Tract 814, Suffolk County, Massachusetts"	"25025081400"	"140"	"00"	"14"	"25"	"025"	"20"	""	"081400"	573	98	6	5	7	7	0	80	75	5	475	17.1	1.05	0.87	1.22	1.22	0	13.96	13.09	0.87	82.9	2342	1446	896	742	588	154	51	103	31	17	51	4	17	0	0	137	0	137	61.74	38.26	31.68	25.11	6.58	2.18	4.4	1.32	0.73	2.18	0.17	0.73	0	0	5.85	0	5.85	991	356	32	53	67	60	97	47	635	148	199	156	88	22	22	35.92	3.23	5.35	6.76	6.05	9.79	4.74	64.08	14.93	20.08	15.74	8.88	2.22	2.22
"Census Tract 815"	"Census Tract 815, Suffolk County, Massachusetts"	"25025081500"	"140"	"00"	"14"	"25"	"025"	"20"	""	"081500"	394	51	13	12	0	0	0	26	26	0	343	12.94	3.3	3.05	0	0	0	6.6	6.6	0	87.06	1583	883	700	653	474	179	105	74	32	9	33	0	0	0	0	47	0	47	55.78	44.22	41.25	29.94	11.31	6.63	4.67	2.02	0.57	2.08	0	0	0	0	2.97	0	2.97	589	162	13	32	11	30	29	47	427	76	167	41	65	40	38	27.5	2.21	5.43	1.87	5.09	4.92	7.98	72.5	12.9	28.35	6.96	11.04	6.79	6.45
"Census Tract 817"	"Census Tract 817, Suffolk County, Massachusetts"	"25025081700"	"140"	"00"	"14"	"25"	"025"	"20"	""	"081700"	888	190	22	13	12	6	6	143	128	15	698	21.4	2.48	1.46	1.35	0.68	0.68	16.1	14.41	1.69	78.6	3457	2028	1429	1224	1095	129	70	59	35	3	12	9	24	0	0	181	0	181	58.66	41.34	35.41	31.67	3.73	2.02	1.71	1.01	0.09	0.35	0.26	0.69	0	0	5.24	0	5.24	1430	326	41	31	72	63	32	87	1104	176	330	160	219	134	85	22.8	2.87	2.17	5.03	4.41	2.24	6.08	77.2	12.31	23.08	11.19	15.31	9.37	5.94
"Census Tract 818"	"Census Tract 818, Suffolk County, Massachusetts"	"25025081800"	"140"	"00"	"14"	"25"	"025"	"20"	""	"081800"	672	172	47	7	20	10	10	98	91	7	500	25.6	6.99	1.04	2.98	1.49	1.49	14.58	13.54	1.04	74.4	2610	1336	1274	1154	984	170	72	98	16	0	76	6	51	0	0	69	0	69	51.19	48.81	44.21	37.7	6.51	2.76	3.75	0.61	0	2.91	0.23	1.95	0	0	2.64	0	2.64	1100	282	25	54	16	44	29	114	818	207	326	157	46	51	31	25.64	2.27	4.91	1.45	4	2.64	10.36	74.36	18.82	29.64	14.27	4.18	4.64	2.82
"Census Tract 819"	"Census Tract 819, Suffolk County, Massachusetts"	"25025081900"	"140"	"00"	"14"	"25"	"025"	"20"	""	"081900"	772	65	0	3	0	0	0	62	62	0	707	8.42	0	0.39	0	0	0	8.03	8.03	0	91.58	2984	1764	1220	1086	928	158	68	90	47	0	43	0	0	0	0	134	0	134	59.12	40.88	36.39	31.1	5.29	2.28	3.02	1.58	0	1.44	0	0	0	0	4.49	0	4.49	1211	294	18	51	58	24	51	92	917	218	246	208	108	56	81	24.28	1.49	4.21	4.79	1.98	4.21	7.6	75.72	18	20.31	17.18	8.92	4.62	6.69
"Census Tract 820"	"Census Tract 820, Suffolk County, Massachusetts"	"25025082000"	"140"	"00"	"14"	"25"	"025"	"20"	""	"082000"	714	210	23	14	14	7	7	159	123	36	504	29.41	3.22	1.96	1.96	0.98	0.98	22.27	17.23	5.04	70.59	2619	1680	939	861	715	146	93	53	13	0	40	0	0	0	0	78	0	78	64.15	35.85	32.88	27.3	5.57	3.55	2.02	0.5	0	1.53	0	0	0	0	2.98	0	2.98	1103	317	0	33	12	101	35	136	786	156	316	104	125	64	21	28.74	0	2.99	1.09	9.16	3.17	12.33	71.26	14.14	28.65	9.43	11.33	5.8	1.9
"Census Tract 821"	"Census Tract 821, Suffolk County, Massachusetts"	"25025082100"	"140"	"00"	"14"	"25"	"025"	"20"	""	"082100"	1042	304	33	0	24	17	7	247	240	7	738	29.17	3.17	0	2.3	1.63	0.67	23.7	23.03	0.67	70.83	3865	2226	1639	1537	1353	184	86	98	53	0	34	11	9	0	0	93	0	93	57.59	42.41	39.77	35.01	4.76	2.23	2.54	1.37	0	0.88	0.28	0.23	0	0	2.41	0	2.41	1712	180	14	0	12	42	11	101	1532	355	565	354	180	61	17	10.51	0.82	0	0.7	2.45	0.64	5.9	89.49	20.74	33	20.68	10.51	3.56	0.99
"Census Tract 901"	"Census Tract 901, Suffolk County, Massachusetts"	"25025090100"	"140"	"00"	"14"	"25"	"025"	"20"	""	"090100"	1127	189	25	0	14	14	0	150	130	20	938	16.77	2.22	0	1.24	1.24	0	13.31	11.54	1.77	83.23	4215	2446	1769	1655	1367	288	145	143	25	10	108	0	8	0	0	106	0	106	58.03	41.97	39.26	32.43	6.83	3.44	3.39	0.59	0.24	2.56	0	0.19	0	0	2.51	0	2.51	1607	408	50	72	43	61	61	121	1199	232	438	260	138	41	90	25.39	3.11	4.48	2.68	3.8	3.8	7.53	74.61	14.44	27.26	16.18	8.59	2.55	5.6
"Census Tract 902"	"Census Tract 902, Suffolk County, Massachusetts"	"25025090200"	"140"	"00"	"14"	"25"	"025"	"20"	""	"090200"	445	126	0	0	7	0	7	119	114	5	319	28.31	0	0	1.57	0	1.57	26.74	25.62	1.12	71.69	1776	858	918	834	707	127	31	96	37	0	49	10	0	0	0	84	5	79	48.31	51.69	46.96	39.81	7.15	1.75	5.41	2.08	0	2.76	0.56	0	0	0	4.73	0.28	4.45	666	118	12	20	14	23	31	18	548	112	294	74	32	28	8	17.72	1.8	3	2.1	3.45	4.65	2.7	82.28	16.82	44.14	11.11	4.8	4.2	1.2
"Census Tract 903"	"Census Tract 903, Suffolk County, Massachusetts"	"25025090300"	"140"	"00"	"14"	"25"	"025"	"20"	""	"090300"	805	271	20	36	5	5	0	210	206	4	534	33.66	2.48	4.47	0.62	0.62	0	26.09	25.59	0.5	66.34	2878	1757	1121	1001	801	200	59	141	79	9	47	6	30	0	0	90	0	90	61.05	38.95	34.78	27.83	6.95	2.05	4.9	2.74	0.31	1.63	0.21	1.04	0	0	3.13	0	3.13	1068	180	19	34	16	13	26	72	888	175	352	146	107	53	55	16.85	1.78	3.18	1.5	1.22	2.43	6.74	83.15	16.39	32.96	13.67	10.02	4.96	5.15
"Census Tract 904"	"Census Tract 904, Suffolk County, Massachusetts"	"25025090400"	"140"	"00"	"14"	"25"	"025"	"20"	""	"090400"	785	225	42	13	4	0	4	166	162	4	560	28.66	5.35	1.66	0.51	0	0.51	21.15	20.64	0.51	71.34	2916	1796	1120	994	817	177	108	69	10	32	27	0	29	0	0	97	0	97	61.59	38.41	34.09	28.02	6.07	3.7	2.37	0.34	1.1	0.93	0	0.99	0	0	3.33	0	3.33	1012	314	16	74	73	39	35	77	698	151	257	131	92	47	20	31.03	1.58	7.31	7.21	3.85	3.46	7.61	68.97	14.92	25.4	12.94	9.09	4.64	1.98
