Statefp10,Countyfp10,Tractce10,Geoid10,Name10,Namelsad10,Mtfcc10,Aland10,Awater10,Intptlat10,Intptlon10,Area sqft,Area acres,Pop100,Hu100,Logpl94171,Logsf1,Logacs0610,Logsf1c,Shape area,Shape len
25,023,530200,25023530200,5302,Census Tract 5302,G5020,3231794.00000000,5776321.00000000,+41.9750835,-070.6787576,35333586.87000000,811.14750000,3600,1675,0159355,137653,0003813,0137653,3.28261078714e+006,8.06653100451e+003,
25,023,530700,25023530700,5307,Census Tract 5307,G5020,30298735.00000000,48418140.00000000,+41.9476234,-070.5958025,328728370.36000001,7546.56500000,4242,2539,0159381,137679,0003818,0137679,3.05399871807e+007,5.15190011904e+004,
25,023,530600,25023530600,5306,Census Tract 5306,G5020,98855375.00000000,6690847.00000000,+41.8698585,-070.6603338,1136043323.65000010,26079.96610000,6364,2016,0159375,137673,0003817,0137673,1.05542300570e+008,5.20679055002e+004,
25,023,530500,25023530500,5305,Census Tract 5305,G5020,7200613.00000000,2789882.00000000,+41.9458544,-070.6510226,78104703.39000000,1793.03730000,5680,2528,0159369,137667,0003816,0137667,7.25619337910e+006,1.26324965715e+004,
25,023,530400,25023530400,5304,Census Tract 5304,G5020,15020196.00000000,2091703.00000000,+41.9188422,-070.7175386,184181386.53000000,4228.22280000,5823,2274,0159364,137662,0003815,0137662,1.71110791390e+007,2.31060209841e+004,
25,023,530100,25023530100,5301,Census Tract 5301,G5020,10807302.00000000,342542.00000000,+41.9525076,-070.7002574,120009214.06000000,2755.03250000,3808,1632,0159352,137650,0003812,0137650,1.11492654162e+007,1.69659588879e+004,
25,023,508200,25023508200,5082,Census Tract 5082,G5020,21836100.00000000,1927301.00000000,+42.0543663,-070.7939040,255769851.12000000,5871.66780000,6031,2090,0159144,137442,0003768,0137442,2.37618917988e+007,2.40505553945e+004,
25,023,508102,25023508102,5081.02,Census Tract 5081.02,G5020,8874013.00000000,1359188.00000000,+42.0461039,-070.8250739,110141718.06999999,2528.50590000,5098,1985,0159140,137438,0003767,0137438,1.02325413764e+007,1.59232341122e+004,
25,023,504102,25023504102,5041.02,Census Tract 5041.02,G5020,29043621.00000000,385789.00000000,+42.1510550,-070.7952270,316752153.51999998,7271.62890000,5136,1780,0159078,137376,0003754,0137376,2.94273556846e+007,3.68972055822e+004,
25,023,504101,25023504101,5041.01,Census Tract 5041.01,G5020,25155145.00000000,430685.00000000,+42.1696319,-070.8355064,275382975.97000003,6321.92320000,5370,1895,0159074,137372,0003753,0137372,2.55840179716e+007,2.16920875980e+004,
25,023,542300,25023542300,5423,Census Tract 5423,G5020,10172160.00000000,257992.00000000,+41.8942233,-070.9256887,112264010.86000000,2577.22710000,7319,3004,0159425,137723,0003830,0137723,1.04297095650e+007,1.46084479098e+004,
25,023,542200,25023542200,5422,Census Tract 5422,G5020,49492658.00000000,636485.00000000,+41.9270454,-070.9263127,539557907.60000002,12386.54520000,6114,2574,0159421,137719,0003829,0137719,5.01267703518e+007,4.47984566807e+004,
25,005,631200,25005631200,6312,Census Tract 6312,G5020,16990169.00000000,1558119.00000000,+41.9185477,-071.3320664,199641679.11000001,4583.14230000,6841,2750,0038134,34172,0002871,0034172,1.85473931479e+007,2.30729396737e+004,
25,005,631400,25005631400,6314,Census Tract 6314,G5020,789359.00000000,10372.00000000,+41.9439753,-071.2830483,8607786.67000000,197.60760000,2674,1372,0038144,34182,0002873,0034182,7.99692728440e+005,4.12007898621e+003,
25,005,631500,25005631500,6315,Census Tract 6315,G5020,2240111.00000000,42081.00000000,+41.9299343,-071.3003202,24563971.65000000,563.91120000,2797,1229,0038147,34185,0002874,0034185,2.28207677224e+006,9.14489288168e+003,
25,005,641400,25005641400,6414,Census Tract 6414,G5020,606110.00000000,7348.00000000,+41.6880785,-071.1356188,6603239.22000000,151.58950000,2586,1330,0038245,34283,0002895,0034283,6.13463429427e+005,3.67528391598e+003,
25,005,640200,25005640200,6402,Census Tract 6402,G5020,1547305.00000000,639254.00000000,+41.6819233,-071.1720800,23536045.48000000,540.31330000,5954,3067,0038190,34228,0002883,0034228,2.18657892121e+006,7.11565901977e+003,
25,005,614102,25005614102,6141.02,Census Tract 6141.02,G5020,28416175.00000000,943700.00000000,+41.8624856,-071.0116902,316013810.14999998,7254.67880000,7018,2575,0038080,34118,0002860,0034118,2.93587609786e+007,3.13621695633e+004,
25,005,653102,25005653102,6531.02,Census Tract 6531.02,G5020,45246025.00000000,457085.00000000,+41.6888597,-071.0097419,491947083.56999999,11293.55100000,5381,1467,0038451,34489,0002948,0034489,4.57035624305e+007,3.07633983813e+004,
25,023,560100,25023560100,5601,Census Tract 5601,G5020,44952120.00000000,17642100.00000000,+41.6613631,-070.8120237,484695218.07999998,11127.07110000,6045,3262,0159466,137764,0003838,0137764,4.50298393095e+007,5.48460064489e+004,
25,023,541100,25023541100,5411,Census Tract 5411,G5020,86970679.00000000,6365841.00000000,+41.7598460,-070.8384492,1004649985.85000000,23063.59010000,5232,1885,0159410,137708,0003826,0137708,9.33354112650e+007,4.34445294009e+004,
25,023,507101,25023507101,5071.01,Census Tract 5071.01,G5020,24443486.00000000,467112.00000000,+42.0496359,-070.7526895,268117189.53999999,6155.12370000,5323,1942,0159121,137419,0003763,0137419,2.49090016365e+007,2.43822378708e+004,
25,023,544200,25023544200,5442,Census Tract 5442,G5020,69565468.00000000,4783054.00000000,+41.8586967,-070.7458740,800249540.10000002,18371.20160000,5880,2627,0159440,137738,0003833,0137738,7.43459123823e+007,4.05026570670e+004,
25,023,544100,25023544100,5441,Census Tract 5441,G5020,27306687.00000000,1255884.00000000,+41.9119691,-070.7863571,307429550.24000001,7057.61130000,5629,1973,0159435,137733,0003832,0137733,2.85612540139e+007,2.40536532299e+004,
25,023,511702,25023511702,5117.02,Census Tract 5117.02,G5020,4514303.00000000,8752.00000000,+42.0614103,-071.0604948,48682389.33000000,1117.59390000,2798,1009,0159264,137562,0003791,0137562,4.52276002133e+006,8.64751539627e+003,
25,023,511701,25023511701,5117.01,Census Tract 5117.01,G5020,3107080.00000000,8510.00000000,+42.0621008,-071.0373838,33533626.59000000,769.82610000,4655,1682,0159258,137556,0003790,0137556,3.11538830736e+006,8.08201591998e+003,
25,021,457200,25021457200,4572,Census Tract 4572,G5020,3109342.00000000,44630.00000000,+42.2862908,-071.2334919,33946619.35000000,779.30710000,5651,2216,0142099,123991,0003740,0123991,3.15375670900e+006,8.33319409565e+003,
25,023,506203,25023506203,5062.03,Census Tract 5062.03,G5020,12260371.00000000,694647.00000000,+42.0808889,-070.6759084,135429385.66000000,3109.03090000,5220,2271,0159113,137411,0003761,0137411,1.25818519306e+007,2.58444473499e+004,
25,023,506202,25023506202,5062.02,Census Tract 5062.02,G5020,7508700.00000000,176790.00000000,+42.0794756,-070.6995892,82720115.45000000,1898.99250000,2512,959,0159110,137408,0003760,0137408,7.68498096963e+006,1.37059137235e+004,
25,023,507104,25023507104,5071.04,Census Tract 5071.04,G5020,26685628.00000000,30668515.00000000,+42.0443524,-070.6792393,293400030.43000001,6735.53790000,5385,2169,0159130,137428,0003765,0137428,2.72578638251e+007,7.34045805388e+004,
25,023,506102,25023506102,5061.02,Census Tract 5061.02,G5020,23187440.00000000,260545.00000000,+42.1279892,-070.7537137,252373545.50999999,5793.69940000,5899,2268,0159104,137402,0003759,0137402,2.34463633742e+007,2.62178346168e+004,
25,023,506101,25023506101,5061.01,Census Tract 5061.01,G5020,25538766.00000000,1267117.00000000,+42.1269733,-070.7199181,277703299.22000003,6375.19050000,6531,2562,0159099,137397,0003758,0137397,2.57995839110e+007,3.14991532810e+004,
25,023,561100,25023561100,5611,Census Tract 5611,G5020,36242423.00000000,31444047.00000000,+41.7050669,-070.7492968,391025493.25000000,8976.71010000,4907,2445,0159473,137771,0003839,0137771,3.63276021573e+007,6.39512830482e+004,
25,023,500101,25023500101,5001.01,Census Tract 5001.01,G5020,3327651.00000000,46683402.00000000,+42.3402346,-070.8833214,36268135.38000000,832.60180000,3702,2014,0159022,137320,0003741,0137320,3.36943350236e+006,3.01744584517e+004,
25,023,501202,25023501202,5012.02,Census Tract 5012.02,G5020,30243821.00000000,587351.00000000,+42.1975242,-070.8749058,331839126.25999999,7617.97810000,7131,3071,0159045,137343,0003747,0137343,3.08289868903e+007,3.30950849027e+004,
25,023,501201,25023501201,5012.01,Census Tract 5012.01,G5020,7933716.00000000,143523.00000000,+42.2137761,-070.8907817,86936171.49000000,1995.77990000,3667,1313,0159042,137340,0003746,0137340,8.07666690225e+006,1.49256470966e+004,
25,023,501102,25023501102,5011.02,Census Tract 5011.02,G5020,11381141.00000000,2798959.00000000,+42.2424838,-070.9072389,124031150.88000000,2847.36340000,8057,3268,0159037,137335,0003745,0137335,1.15229170780e+007,2.09757474934e+004,
25,023,501101,25023501101,5011.01,Census Tract 5011.01,G5020,7848079.00000000,3723189.00000000,+42.2535173,-070.8733337,86374766.49000000,1982.89180000,3302,1301,0159033,137331,0003744,0137331,8.02451051564e+006,2.77113788778e+004,
25,023,522101,25023522101,5221.01,Census Tract 5221.01,G5020,11021664.00000000,908233.00000000,+42.0579686,-070.8502001,128403570.15000001,2947.74040000,4745,1616,0159297,137595,0003799,0137595,1.19291297269e+007,2.40037895474e+004,
25,023,522102,25023522102,5221.02,Census Tract 5221.02,G5020,27968482.00000000,893573.00000000,+42.0585180,-070.8823000,310647327.61000001,7131.48140000,5464,1973,0159301,137599,0003800,0137599,2.88601965303e+007,2.99080027702e+004,
25,023,503102,25023503102,5031.02,Census Tract 5031.02,G5020,21284740.00000000,195880.00000000,+42.1068125,-070.8468895,231198602.90000001,5307.58960000,6703,2440,0159067,137365,0003752,0137365,2.14791390269e+007,2.49939040144e+004,
25,023,503101,25023503101,5031.01,Census Tract 5031.01,G5020,19142874.00000000,22609.00000000,+42.1329278,-070.8686801,206280396.08000001,4735.54630000,7176,2412,0159063,137361,0003751,0137361,1.91641525771e+007,2.41577143791e+004,
25,023,526100,25023526100,5261,Census Tract 5261,G5020,41448333.00000000,3604915.00000000,+42.0035130,-070.8633336,484919134.02999997,11132.21150000,7518,3014,0159346,137644,0003811,0137644,4.50506418206e+007,2.93569856158e+004,
25,005,630200,25005630200,6302,Census Tract 6302,G5020,15318087.00000000,419011.00000000,+41.9983328,-071.3093358,169382324.86000001,3888.48310000,8204,2833,0038111,34149,0002867,0034149,1.57361957969e+007,1.68819860459e+004,
25,005,641200,25005641200,6412,Census Tract 6412,G5020,1040293.00000000,129475.00000000,+41.6945600,-071.1425694,12591317.75000000,289.05690000,2803,1480,0038236,34274,0002893,0034274,1.16977636295e+006,5.72901950921e+003,
25,005,631700,25005631700,6317,Census Tract 6317,G5020,18617365.00000000,337151.00000000,+41.9366638,-071.2439056,204013688.66999999,4683.50980000,6471,2456,0038154,34192,0002876,0034192,1.89535677198e+007,2.19678190955e+004,
25,005,631100,25005631100,6311,Census Tract 6311,G5020,8277657.00000000,152993.00000000,+41.9088660,-071.3644124,90742253.43000001,2083.15550000,8093,3428,0038126,34164,0002870,0034164,8.43026493020e+006,1.40383790526e+004,
25,021,419500,25021419500,4195,Census Tract 4195,G5020,3196412.00000000,101702.00000000,+42.2079922,-070.9783977,35497996.23000000,814.92190000,3077,1082,0141909,123801,0003699,0123801,3.29788492094e+006,7.76314863871e+003,
25,021,420202,25021420202,4202.02,Census Tract 4202.02,G5020,7038218.00000000,478232.00000000,+42.1958982,-071.0723969,80900332.48000000,1857.21610000,6303,2430,0141933,123825,0003705,0123825,7.51591692091e+006,1.35444340859e+004,
25,021,420201,25021420201,4202.01,Census Tract 4202.01,G5020,2097836.00000000,20818.00000000,+42.1804547,-071.0569036,22803287.76000000,523.49150000,3505,1219,0141930,123822,0003704,0123822,2.11850325012e+006,6.00114542829e+003,
25,021,419400,25021419400,4194,Census Tract 4194,G5020,1841615.00000000,376905.00000000,+42.2306470,-070.9702157,19821499.83000000,455.03900000,3166,1288,0141905,123797,0003698,0123797,1.84148495019e+006,7.73789214868e+003,
25,021,419300,25021419300,4193,Census Tract 4193,G5020,1710541.00000000,25792.00000000,+42.2276289,-070.9851875,18640137.46000000,427.91870000,3863,1558,0141900,123792,0003697,0123792,1.73173238081e+006,7.23009683980e+003,
25,023,523202,25023523202,5232.02,Census Tract 5232.02,G5020,25724429.00000000,700082.00000000,+42.0299186,-070.9256893,284412224.61000001,6529.20630000,7853,2819,0159314,137612,0003803,0137612,2.64228659519e+007,2.19023054235e+004,
25,023,523201,25023523201,5232.01,Census Tract 5232.01,G5020,9713493.00000000,38539.00000000,+42.0591118,-070.9731985,104962847.09999999,2409.61540000,2897,979,0159310,137608,0003802,0137608,9.75140650633e+006,1.36574550396e+004,
25,023,523100,25023523100,5231,Census Tract 5231,G5020,9132919.00000000,104134.00000000,+42.0188653,-070.9654273,99420351.93000001,2282.37720000,3044,1108,0159307,137605,0003801,0137605,9.23648987027e+006,1.50952190901e+004,
25,023,507103,25023507103,5071.03,Census Tract 5071.03,G5020,10352154.00000000,4775326.00000000,+42.0214242,-070.6834399,112483991.43000001,2582.27710000,4351,1764,0159125,137423,0003764,0137423,1.04501465177e+007,2.82868215400e+004,
25,021,422400,25021422400,4224,Census Tract 4224,G5020,4653558.00000000,92688.00000000,+42.2113791,-070.9575141,51084452.40000000,1172.73770000,7785,3495,0141980,123872,0003714,0123872,4.74591989073e+006,1.32760477663e+004,
25,023,510900,25023510900,5109,Census Tract 5109,G5020,739534.00000000,0.00000000,+42.0832573,-071.0198711,7959724.66000000,182.73010000,2531,1089,0159209,137507,0003781,0137507,7.39485571105e+005,4.00293150680e+003,
25,023,510800,25023510800,5108,Census Tract 5108,G5020,1139003.00000000,0.00000000,+42.0843717,-071.0282345,12259299.31000000,281.43480000,6339,2303,0159202,137500,0003780,0137500,1.13893071789e+006,4.47604675359e+003,
25,023,510700,25023510700,5107,Census Tract 5107,G5020,2142204.00000000,0.00000000,+42.0801793,-071.0383574,23056906.38000000,529.31370000,5656,2147,0159195,137493,0003779,0137493,2.14206525611e+006,6.41815500794e+003,
25,023,510600,25023510600,5106,Census Tract 5106,G5020,5303853.00000000,49230.00000000,+42.0805604,-071.0602559,57616125.77000000,1322.68420000,2857,1029,0159191,137489,0003778,0137489,5.35273464800e+006,1.00407565756e+004,
25,023,510503,25023510503,5105.03,Census Tract 5105.03,G5020,2559286.00000000,3208.00000000,+42.0942619,-071.0655746,27580423.73000000,633.15940000,4296,1762,0159187,137485,0003777,0137485,2.56231545663e+006,8.03950095555e+003,
25,023,510502,25023510502,5105.02,Census Tract 5105.02,G5020,3886776.00000000,316103.00000000,+42.0980527,-071.0463363,45236192.37000000,1038.48010000,5796,2811,0159181,137479,0003776,0137479,4.20259663436e+006,8.99023277476e+003,
25,021,416101,25021416101,4161.01,Census Tract 4161.01,G5020,9626520.00000000,78290.00000000,+42.2404604,-071.0710504,104453938.39000000,2397.93250000,5724,2202,0141768,123660,0003670,0123660,9.70412723783e+006,1.44851932276e+004,
25,021,456301,25021456301,4563.01,Census Tract 4563.01,G5020,1223878.00000000,0.00000000,+42.1301080,-071.1096291,13172753.39000000,302.40480000,1753,785,0142078,123970,0003735,0123970,1.22379371695e+006,5.16893374502e+003,
25,021,413401,25021413401,4134.01,Census Tract 4134.01,G5020,1486495.00000000,0.00000000,+42.1886932,-071.2064824,15999294.16000000,367.29330000,3167,1601,0141727,123619,0003660,0123619,1.48638899702e+006,4.98422339745e+003,
25,021,411301,25021411301,4113.01,Census Tract 4113.01,G5020,15027623.00000000,872630.00000000,+42.1741325,-071.2533625,171136100.25999999,3928.74430000,5527,2069,0141691,123583,0003652,0123583,1.58991275635e+007,1.65673600344e+004,
25,021,419200,25021419200,4192,Census Tract 4192,G5020,2626064.00000000,56486.00000000,+42.2234333,-070.9950735,28872553.47000000,662.82260000,5002,1914,0141895,123787,0003696,0123787,2.68235873860e+006,7.61736481008e+003,
25,021,417602,25021417602,4176.02,Census Tract 4176.02,G5020,2140294.00000000,8776681.00000000,+42.2903815,-070.9709845,23335332.23000000,535.70550000,5155,2380,0141834,123726,0003682,0123726,2.16793197546e+006,1.31455697353e+004,
25,021,419100,25021419100,4191,Census Tract 4191,G5020,7067907.00000000,161229.00000000,+42.2179716,-071.0218426,77808097.20000000,1786.22810000,5691,2246,0141890,123782,0003695,0123782,7.22863766884e+006,1.28805618348e+004,
25,021,418002,25021418002,4180.02,Census Tract 4180.02,G5020,2064858.00000000,9105.00000000,+42.2386598,-070.9956670,22322272.10000000,512.44890000,7020,3320,0141866,123758,0003689,0123758,2.07381522780e+006,6.62385534367e+003,
25,021,443101,25021443101,4431.01,Census Tract 4431.01,G5020,24869773.00000000,777884.00000000,+42.1040276,-071.4691441,276049107.19000000,6337.21550000,7638,3013,0142057,123949,0003730,0123949,2.56459037573e+007,2.18773281241e+004,
25,021,442102,25021442102,4421.02,Census Tract 4421.02,G5020,19688207.00000000,302567.00000000,+42.0829805,-071.4345466,215163547.86000001,4939.47540000,7071,2649,0142040,123932,0003726,0123932,1.99894276340e+007,2.36429457280e+004,
25,021,409101,25021409101,4091.01,Census Tract 4091.01,G5020,20886189.00000000,733690.00000000,+42.1174024,-071.3119902,232697422.55000001,5341.99780000,6217,1429,0141659,123551,0003645,0123551,2.16183843588e+007,2.33781518411e+004,
25,021,457100,25021457100,4571,Census Tract 4571,G5020,11112284.00000000,639902.00000000,+42.1324001,-071.0539299,126490172.65000001,2903.81480000,4356,1769,0142094,123986,0003739,0123986,1.17513685156e+007,1.49246920237e+004,
25,023,511600,25023511600,5116,Census Tract 5116,G5020,4160677.00000000,34922.00000000,+42.0527700,-071.0158387,45157947.03000000,1036.68380000,7211,2941,0159250,137548,0003789,0137548,4.19532738630e+006,9.18429872611e+003,
25,023,511500,25023511500,5115,Census Tract 5115,G5020,727354.00000000,0.00000000,+42.0698752,-071.0224812,7828652.07000000,179.72110000,4308,1544,0159245,137543,0003788,0137543,7.27308494580e+005,3.77647773885e+003,
25,023,511400,25023511400,5114,Census Tract 5114,G5020,728162.00000000,0.00000000,+42.0750589,-071.0250438,7837339.70000000,179.92060000,3716,1329,0159240,137538,0003787,0137538,7.28115615179e+005,4.05247764013e+003,
